address,link,source,city,available,square_meters,bedrooms,price,lat,lon,postalcode,scrape_date
Prins Bernhardstraat 52,https://www.funda.nl/huur/landgraaf/appartement-42330504-prins-bernhardstraat-52/,Funda,Landgraaf,True,60.0,,1350.0,,,6373 KK,2024-02-28 20:46:56.803171
Vijhestraat 1 03,https://www.funda.nl/huur/harderwijk/appartement-42715094-vijhestraat-1-03/,Funda,Harderwijk,True,48.0,,1250.0,,,3841 CW,2024-02-28 20:46:56.804165
Vijhestraat 1 02,https://www.funda.nl/huur/harderwijk/appartement-42798481-vijhestraat-1-02/,Funda,Harderwijk,True,54.0,,1250.0,,,3841 CW,2024-02-28 20:46:56.804165
Kerkuillaan 61,https://www.funda.nl/huur/den-haag/huis-43487311-kerkuillaan-61/,Funda,Den Haag,True,140.0,,2490.0,,,2496 LJ,2024-02-28 20:46:56.804165
XL3 (penthouse) (Bouwnr. 673),https://www.funda.nl/huur/amsterdam/appartement-43476670-xl3-penthouse-0-ong/,Funda,Amsterdam,True,156.0,,4600.0,,,1031 KV,2024-02-28 20:46:56.804165
XL2 (penthouse) (Bouwnr. 671),https://www.funda.nl/huur/amsterdam/appartement-43476678-xl2-penthouse-0-ong/,Funda,Amsterdam,True,176.0,,5080.0,,,1031 KV,2024-02-28 20:46:56.804165
XL 1 (penthouse) (Bouwnr. 669),https://www.funda.nl/huur/amsterdam/appartement-43476677-xl-1-penthouse-0-ong/,Funda,Amsterdam,True,156.0,,4480.0,,,1031 KV,2024-02-28 20:46:56.805165
S3 (Bouwnr. 481),https://www.funda.nl/huur/amsterdam/appartement-43476676-s3-0-ong/,Funda,Amsterdam,True,47.0,,1670.0,,,1031 KV,2024-02-28 20:46:57.383584
M1 (Bouwnr. 441),https://www.funda.nl/huur/amsterdam/appartement-43476669-m1-0-ong/,Funda,Amsterdam,True,78.0,,2255.0,,,1031 KV,2024-02-28 20:46:57.383584
L9 (Bouwnr. 475),https://www.funda.nl/huur/amsterdam/appartement-43476668-l9-0-ong/,Funda,Amsterdam,True,101.0,,2800.0,,,1031 KV,2024-02-28 20:46:57.384584
Vijfharingenstraat 8 -C 17,https://www.funda.nl/huur/maastricht/appartement-42313889-vijfharingenstraat-8-c-17/,Funda,Maastricht,True,65.0,,926.0,,,6211 EC,2024-02-28 20:46:57.384584
Jan Wolkerslaan 639,https://www.funda.nl/huur/diemen/appartement-42366039-jan-wolkerslaan-639/,Funda,Diemen,True,159.0,,3016.0,,,1112 ZH,2024-02-28 20:46:57.384584
Nieuwe Noord 47 a,https://www.funda.nl/huur/hoorn-nh/appartement-42897151-nieuwe-noord-47-a/,Funda,Hoorn (NH),True,60.0,,2150.0,,,1621 EM,2024-02-28 20:46:57.384584
Molenwijck 1,https://www.funda.nl/huur/loon-op-zand/appartement-42687620-molenwijck-1/,Funda,Loon op Zand,True,75.0,,2894.0,,,5175 WB,2024-02-28 20:46:57.385584
Anne Frankstraat 83,https://www.funda.nl/huur/den-haag/appartement-43477318-anne-frankstraat-83/,Funda,Den Haag,True,49.0,,920.0,,,2548 LA,2024-02-28 20:46:57.385584
Anne Frankstraat 95,https://www.funda.nl/huur/den-haag/appartement-43477315-anne-frankstraat-95/,Funda,Den Haag,True,59.0,,1075.0,,,2548 LA,2024-02-28 20:46:57.385584
Anne Frankstraat 141,https://www.funda.nl/huur/den-haag/appartement-43477313-anne-frankstraat-141/,Funda,Den Haag,True,69.0,,1200.0,,,2548 LA,2024-02-28 20:46:57.385584
Vijhestraat 1 04,https://www.funda.nl/huur/harderwijk/appartement-42715233-vijhestraat-1-04/,Funda,Harderwijk,True,50.0,,1350.0,,,3841 CW,2024-02-28 20:46:57.386584
Vijhestraat 1 05,https://www.funda.nl/huur/harderwijk/appartement-42704328-vijhestraat-1-05/,Funda,Harderwijk,True,59.0,,1500.0,,,3841 CW,2024-02-28 20:46:57.386584
XL6 (Bouwnr. 651),https://www.funda.nl/huur/amsterdam/appartement-43476684-xl6-0-ong/,Funda,Amsterdam,True,151.0,,3920.0,,,1031 KV,2024-02-28 20:46:57.386584
S9 (Bouwnr. 641),https://www.funda.nl/huur/amsterdam/appartement-43476672-s9-0-ong/,Funda,Amsterdam,True,58.0,,1750.0,,,1031 KV,2024-02-28 20:46:57.386584
XL1 (Bouwnr. 645),https://www.funda.nl/huur/amsterdam/appartement-43476671-xl1-0-ong/,Funda,Amsterdam,True,150.0,,3895.0,,,1031 KV,2024-02-28 20:46:57.387584
S8 (Bouwnr. 379),https://www.funda.nl/huur/amsterdam/appartement-43476679-s8-0-ong/,Funda,Amsterdam,True,47.0,,1645.0,,,1031 KV,2024-02-28 20:46:57.714214
S5 (Bouwnr. 561),https://www.funda.nl/huur/amsterdam/appartement-43476675-s5-0-ong/,Funda,Amsterdam,True,47.0,,1645.0,,,1031 KV,2024-02-28 20:46:57.714214
M7 (Bouwnr. 337),https://www.funda.nl/huur/amsterdam/appartement-43476674-m7-0-ong/,Funda,Amsterdam,True,70.0,,1890.0,,,1031 KV,2024-02-28 20:46:57.715215
S4 (Bouwnr. 331),https://www.funda.nl/huur/amsterdam/appartement-43476673-s4-0-ong/,Funda,Amsterdam,True,72.0,,1930.0,,,1031 KV,2024-02-28 20:46:57.715215
S10 (Bouwnr. 403),https://www.funda.nl/huur/amsterdam/appartement-43476662-s10-0-ong/,Funda,Amsterdam,True,44.0,,1530.0,,,1031 KV,2024-02-28 20:46:57.715215
M6 (Bouwnr. 563),https://www.funda.nl/huur/amsterdam/appartement-43476661-m6-0-ong/,Funda,Amsterdam,True,77.0,,2095.0,,,1031 KV,2024-02-28 20:46:57.715215
M2 (Bouwnr. 555),https://www.funda.nl/huur/amsterdam/appartement-43476660-m2-0-ong/,Funda,Amsterdam,True,71.0,,2030.0,,,1031 KV,2024-02-28 20:46:57.716215
L4 (Bouwnr. 411),https://www.funda.nl/huur/amsterdam/appartement-43476667-l4-0-ong/,Funda,Amsterdam,True,120.0,,2900.0,,,1031 KV,2024-02-28 20:46:57.716215
ms. van Riemsdijkweg 282,https://www.funda.nl/huur/amsterdam/appartement-43471711-ms-van-riemsdijkweg-282/,Funda,Amsterdam,True,115.0,,3600.0,,,1033 RD,2024-02-28 20:46:57.716215
Velperweg 47 1107,https://www.funda.nl/huur/arnhem/appartement-43480518-velperweg-47-1107/,Funda,Arnhem,True,118.0,,1850.0,,,6824 BG,2024-02-28 20:46:57.716215
Pieter Cornelisz. Hooftstraat 134 C,https://www.funda.nl/huur/amsterdam/appartement-43488316-pieter-cornelisz-hooftstraat-134-c/,Funda,Amsterdam,True,220.0,,4900.0,,,1071 CE,2024-02-28 20:46:57.716215
Poort van Veghel 4918,https://www.funda.nl/huur/veghel/appartement-43470714-poort-van-veghel-4918/,Funda,Veghel,True,50.0,,1300.0,,,5466 SB,2024-02-28 20:46:57.717215
Hoger Einde-Zuid 22,https://www.funda.nl/huur/ouderkerk-aan-de-amstel/appartement-43479355-hoger-einde-zuid-22/,Funda,Ouderkerk aan de Amstel,True,229.0,,8500.0,,,1191 AH,2024-02-28 20:46:57.717215
Nieuwezijds Voorburgwal 262 E,https://www.funda.nl/huur/amsterdam/appartement-43475226-nieuwezijds-voorburgwal-262-e/,Funda,Amsterdam,True,100.0,,3000.0,,,1012 RS,2024-02-28 20:46:57.717215
Vleutenseweg 420 12,https://www.funda.nl/huur/utrecht/appartement-43469765-vleutenseweg-420-12/,Funda,Utrecht,True,66.0,,1840.0,,,3532 HX,2024-02-28 20:46:57.717215
Mandelaplein 1 1404,https://www.funda.nl/huur/almere/appartement-43452436-mandelaplein-1-1404/,Funda,Almere,True,54.0,,2310.0,,,1314 CG,2024-02-28 20:46:58.262104
Gaudikade 47,https://www.funda.nl/huur/hoofddorp/appartement-43478759-gaudikade-47/,Funda,Hoofddorp,True,84.0,,2750.0,,,2132 HD,2024-02-28 20:46:58.263158
Wijnbrugstraat 328,https://www.funda.nl/huur/rotterdam/appartement-42772745-wijnbrugstraat-328/,Funda,Rotterdam,True,115.0,,2995.0,,,3011 XW,2024-02-28 20:46:58.263690
Scheepmakerspassage 109,https://www.funda.nl/huur/rotterdam/appartement-42759409-scheepmakerspassage-109/,Funda,Rotterdam,True,120.0,,2950.0,,,3011 VH,2024-02-28 20:46:58.263690
Langeweg 9 a,https://www.funda.nl/huur/ridderkerk/huis-43487762-langeweg-9-a/,Funda,Ridderkerk,True,160.0,,2600.0,,,2988 CC,2024-02-28 20:46:58.264214
Johan Watelerpad 27,https://www.funda.nl/huur/den-haag/huis-43486726-johan-watelerpad-27/,Funda,Den Haag,True,373.0,,5500.0,,,2553 TT,2024-02-28 20:46:58.264214
Oude Singel 140,https://www.funda.nl/huur/schoonhoven/huis-43486626-oude-singel-140/,Funda,Schoonhoven,True,70.0,,1250.0,,,2871 SH,2024-02-28 20:46:58.264214
Rembrandtlaan 47,https://www.funda.nl/huur/voorhout/huis-43485986-rembrandtlaan-47/,Funda,Voorhout,True,97.0,,1500.0,,,2215 CJ,2024-02-28 20:46:58.264743
Hyacinthstraat 24,https://www.funda.nl/huur/eindhoven/huis-43485822-hyacinthstraat-24/,Funda,Eindhoven,True,111.0,,2250.0,,,5644 KC,2024-02-28 20:46:58.264743
Binnensingel 37,https://www.funda.nl/koop/vlaardingen/appartement-43473982-binnensingel-37/,Funda,Vlaardingen,True,143.0,,1750.0,,,3134 NA,2024-02-28 20:46:58.265271
Schabosweg 5,https://www.funda.nl/huur/hezingen/huis-43479579-schabosweg-5/,Funda,Hezingen,True,97.0,,900.0,,,7662 PJ,2024-02-28 20:46:58.265271
Guldenroedelaan 7,https://www.funda.nl/huur/amstelveen/huis-43463771-guldenroedelaan-7/,Funda,Amstelveen,True,131.0,,2950.0,,,1187 EB,2024-02-28 20:46:58.265798
Gerwenseweg 8,https://www.funda.nl/huur/nuenen/huis-43454516-gerwenseweg-8/,Funda,Nuenen,True,117.0,,2500.0,,,5674 SG,2024-02-28 20:46:58.265798
Julianastraat 16,https://www.funda.nl/huur/maastricht/huis-42343584-julianastraat-16/,Funda,Maastricht,True,175.0,,2025.0,,,6223 AL,2024-02-28 20:46:58.886322
Mantelmeeuw 32,https://www.funda.nl/koop/weert/appartement-42345781-mantelmeeuw-32/,Funda,Weert,True,86.0,,1400.0,,,6005 KR,2024-02-28 20:46:58.887322
Zonstraat 43,https://www.funda.nl/huur/driebergen-rijsenburg/huis-42323415-zonstraat-43/,Funda,Driebergen-Rijsenburg,True,168.0,,2700.0,,,3971 VD,2024-02-28 20:46:58.887322
Deijlerweg 123,https://www.funda.nl/huur/wassenaar/huis-42325295-deijlerweg-123/,Funda,Wassenaar,True,195.0,,3250.0,,,2241 AD,2024-02-28 20:46:58.887322
Blomswaard 21,https://www.funda.nl/huur/abcoude/huis-42384687-blomswaard-21/,Funda,Abcoude,True,141.0,,2750.0,,,1391 VB,2024-02-28 20:46:58.887322
Deijlerweg 177,https://www.funda.nl/huur/wassenaar/huis-42383482-deijlerweg-177/,Funda,Wassenaar,True,262.0,,4950.0,,,2241 AE,2024-02-28 20:46:58.888322
Steenbergen 2 B,https://www.funda.nl/huur/laren-nh/appartement-42377533-steenbergen-2-b/,Funda,Laren (NH),True,284.0,,7500.0,,,1251 CL,2024-02-28 20:46:58.888322
Stationsstraat 85,https://www.funda.nl/koop/veghel/huis-42247668-stationsstraat-85/,Funda,Veghel,True,237.0,,4500.0,,,5461 JT,2024-02-28 20:46:58.888322
Dotterbloemeiland 24,https://www.funda.nl/koop/rijswijk-zh/huis-42228186-dotterbloemeiland-24/,Funda,Rijswijk (ZH),True,181.0,,2750.0,,,2285 JX,2024-02-28 20:46:58.888322
Ceintuurweg 35,https://www.funda.nl/huur/sint-michielsgestel/appartement-43482349-ceintuurweg-35/,Funda,Sint-Michielsgestel,True,90.0,,1550.0,,,5271 AS,2024-02-28 20:46:58.889321
Friesestraatweg 225 5,https://www.funda.nl/huur/groningen/appartement-43471414-friesestraatweg-225-5/,Funda,Groningen,True,114.0,,1465.0,,,9743 AE,2024-02-28 20:46:58.889321
Laarderweg 120,https://www.funda.nl/huur/eemnes/huis-43499527-laarderweg-120/,Funda,Eemnes,True,92.0,,2500.0,,,3755 AT,2024-02-28 20:46:58.889321
Voorstraat 137,https://www.funda.nl/huur/katwijk-zh/huis-43496576-voorstraat-137/,Funda,Katwijk (ZH),True,165.0,,2400.0,,,2225 EP,2024-02-28 20:46:58.889321
Het Hofke 4,https://www.funda.nl/huur/schaijk/huis-43481470-het-hofke-4/,Funda,Schaijk,True,145.0,,1650.0,,,5374 HE,2024-02-28 20:46:58.890321
Rijksstraatweg 39,https://www.funda.nl/huur/nieuwersluis/huis-43477081-rijksstraatweg-39/,Funda,Nieuwersluis,True,197.0,,2750.0,,,3631 AA,2024-02-28 20:46:59.519204
Kanaalkade 59 a,https://www.funda.nl/huur/t-zand/huis-43459424-kanaalkade-59-a/,Funda,'t Zand,True,202.0,,1950.0,,,1756 AD,2024-02-28 20:46:59.519204
Ringdijk 2e bedijking 20,https://www.funda.nl/huur/mijdrecht/huis-42129254-ringdijk-2e-bedijking-20/,Funda,Mijdrecht,True,115.0,,3000.0,,,3641 PH,2024-02-28 20:46:59.520205
Wilhelminakade 79 F,https://www.funda.nl/huur/uithoorn/appartement-43498987-wilhelminakade-79-f/,Funda,Uithoorn,True,94.0,,2200.0,,,1422 XT,2024-02-28 20:46:59.520205
Cassandraplein 5 29,https://www.funda.nl/huur/eindhoven/appartement-43498897-cassandraplein-5-29/,Funda,Eindhoven,True,47.0,,1500.0,,,5631 BA,2024-02-28 20:46:59.520205
Van Gamerenstraat 4,https://www.funda.nl/koop/amsterdam/appartement-43482098-van-gamerenstraat-4/,Funda,Amsterdam,True,124.0,,3000.0,,,1087 VN,2024-02-28 20:46:59.521206
Argonautenstraat 34 3,https://www.funda.nl/huur/amsterdam/appartement-43485301-argonautenstraat-34-3/,Funda,Amsterdam,True,142.0,,5650.0,,,1076 KR,2024-02-28 20:46:59.521206
Leidsestraatweg 15 514,https://www.funda.nl/huur/den-haag/appartement-43460993-leidsestraatweg-15-514/,Funda,Den Haag,True,110.0,,1995.0,,,2594 BA,2024-02-28 20:46:59.521206
Grote Kerkstraat 41 B,https://www.funda.nl/huur/leeuwarden/appartement-42322811-grote-kerkstraat-41-b/,Funda,Leeuwarden,True,89.0,,1255.0,,,8911 EA,2024-02-28 20:46:59.521206
Hakfortlaan 30 2,https://www.funda.nl/huur/arnhem/appartement-42368354-hakfortlaan-30-2/,Funda,Arnhem,True,73.0,,1550.0,,,6825 GH,2024-02-28 20:46:59.522206
George Gershwinlaan 73 E,https://www.funda.nl/huur/amsterdam/appartement-42352121-george-gershwinlaan-73-e/,Funda,Amsterdam,True,143.0,,3750.0,,,1082 MT,2024-02-28 20:46:59.522206
Vroesenlaan 17 C,https://www.funda.nl/huur/rotterdam/appartement-42133292-vroesenlaan-17-c/,Funda,Rotterdam,True,74.0,,1795.0,,,3039 DT,2024-02-28 20:46:59.522206
Gamerslagplein 62,https://www.funda.nl/huur/arnhem/appartement-42177685-gamerslagplein-62/,Funda,Arnhem,True,84.0,,1600.0,,,6826 LB,2024-02-28 20:46:59.522206
Cassandraplein 5 28,https://www.funda.nl/huur/eindhoven/appartement-42648093-cassandraplein-5-28/,Funda,Eindhoven,True,47.0,,1500.0,,,5631 BA,2024-02-28 20:46:59.522206
Teding van Berkhoutstraat 42,https://www.funda.nl/huur/haarlem/huis-43497999-teding-van-berkhoutstraat-42/,Funda,Haarlem,True,134.0,,2665.0,,,2032 LM,2024-02-28 20:46:59.523207
Nabucco 7,https://www.funda.nl/huur/eindhoven/huis-43488128-nabucco-7/,Funda,Eindhoven,True,141.0,,2500.0,,,5629 NS,2024-02-28 20:47:00.057597
Waterstraat 1,https://www.funda.nl/huur/oostkapelle/huis-43479519-waterstraat-1/,Funda,Oostkapelle,True,90.0,,1250.0,,,4356 BJ,2024-02-28 20:47:00.057597
Veurseweg 212,https://www.funda.nl/huur/voorschoten/huis-43475078-veurseweg-212/,Funda,Voorschoten,True,170.0,,3250.0,,,2252 AH,2024-02-28 20:47:00.057597
Jan Willem Frisolaan 2,https://www.funda.nl/huur/overveen/huis-42344476-jan-willem-frisolaan-2/,Funda,Overveen,True,174.0,,3750.0,,,2051 HG,2024-02-28 20:47:00.057597
Oud-Loosdrechtsedijk 224 D,https://www.funda.nl/huur/loosdrecht/huis-42333716-oud-loosdrechtsedijk-224-d/,Funda,Loosdrecht,True,143.0,,2180.0,,,1231 NG,2024-02-28 20:47:00.058596
Eemnesserweg 34 A,https://www.funda.nl/huur/blaricum/huis-42748329-eemnesserweg-34-a/,Funda,Blaricum,True,305.0,,9500.0,,,1261 HJ,2024-02-28 20:47:00.058596
Balistraat 2,https://www.funda.nl/huur/den-haag/appartement-43499570-balistraat-2/,Funda,Den Haag,True,171.0,,2850.0,,,2585 XS,2024-02-28 20:47:00.058596
Hasseltsestraat 81,https://www.funda.nl/huur/den-haag/appartement-43498117-hasseltsestraat-81/,Funda,Den Haag,True,105.0,,2250.0,,,2587 GN,2024-02-28 20:47:00.058596
Moerbekkenkamp 1 d.,https://www.funda.nl/huur/ootmarsum/appartement-43498178-moerbekkenkamp-1-d/,Funda,Ootmarsum,True,111.0,,1600.0,,,7631 AV,2024-02-28 20:47:00.059596
Revaleiland 56,https://www.funda.nl/huur/amsterdam/appartement-43489506-revaleiland-56/,Funda,Amsterdam,True,144.0,,3850.0,,,1014 ZG,2024-02-28 20:47:00.059596
Dorpsstraat 104 A,https://www.funda.nl/huur/warmenhuizen/appartement-43486917-dorpsstraat-104-a/,Funda,Warmenhuizen,True,96.0,,1600.0,,,1749 AH,2024-02-28 20:47:00.059596
Wijttenbachstraat 17 A,https://www.funda.nl/huur/amsterdam/appartement-43471397-wijttenbachstraat-17-a/,Funda,Amsterdam,True,94.0,,2600.0,,,1093 HR,2024-02-28 20:47:00.059596
Vondelweg 254 rd,https://www.funda.nl/huur/haarlem/appartement-43463936-vondelweg-254-rd/,Funda,Haarlem,True,80.0,,1945.0,,,2025 AK,2024-02-28 20:47:00.059596
Molenbuurt 26,https://www.funda.nl/huur/alkmaar/appartement-43468321-molenbuurt-26/,Funda,Alkmaar,True,115.0,,1850.0,,,1811 KD,2024-02-28 20:47:00.060597
Badhuiskade 175,https://www.funda.nl/huur/amsterdam/appartement-42343136-badhuiskade-175/,Funda,Amsterdam,True,131.0,,3875.0,,,1031 KV,2024-02-28 20:47:00.060597
Cassandraplein 5 11,https://www.funda.nl/huur/eindhoven/appartement-42337469-cassandraplein-5-11/,Funda,Eindhoven,True,47.0,,1500.0,,,5631 BA,2024-02-28 20:47:00.244627
Herengracht 132 C,https://www.funda.nl/huur/amsterdam/appartement-42311576-herengracht-132-c/,Funda,Amsterdam,True,190.0,,12000.0,,,1015 BV,2024-02-28 20:47:00.245627
Cassandraplein 5 01,https://www.funda.nl/huur/eindhoven/appartement-42317051-cassandraplein-5-01/,Funda,Eindhoven,True,37.0,,1500.0,,,5631 BA,2024-02-28 20:47:00.245627
Van Tuyll van Serooskerkenweg 33 h,https://www.funda.nl/koop/amsterdam/appartement-42221859-van-tuyll-van-serooskerkenweg-33-h/,Funda,Amsterdam,True,89.0,,3300.0,,,1076 JB,2024-02-28 20:47:00.245627
Cassandraplein 5 15,https://www.funda.nl/huur/eindhoven/appartement-42017978-cassandraplein-5-15/,Funda,Eindhoven,True,47.0,,1500.0,,,5631 BA,2024-02-28 20:47:00.245627
Cassandraplein 5 13,https://www.funda.nl/huur/eindhoven/appartement-42609396-cassandraplein-5-13/,Funda,Eindhoven,True,37.0,,1500.0,,,5631 BA,2024-02-28 20:47:00.246628
Beukelaar 40,https://www.funda.nl/huur/geldrop/huis-43498009-beukelaar-40/,Funda,Geldrop,True,101.0,,1650.0,,,5664 XC,2024-02-28 20:47:00.246628
Jacob de Boerweg 4,https://www.funda.nl/huur/nijkerkerveen/huis-43495118-jacob-de-boerweg-4/,Funda,Nijkerkerveen,True,140.0,,2300.0,,,3864 EZ,2024-02-28 20:47:00.246628
Jacob de Boerweg 2 a,https://www.funda.nl/huur/nijkerkerveen/huis-43495116-jacob-de-boerweg-2-a/,Funda,Nijkerkerveen,True,140.0,,2300.0,,,3864 EZ,2024-02-28 20:47:00.246628
Jacob de Boerweg 2 b,https://www.funda.nl/huur/nijkerkerveen/huis-43495115-jacob-de-boerweg-2-b/,Funda,Nijkerkerveen,True,140.0,,2300.0,,,3864 EZ,2024-02-28 20:47:00.246628
Groen van Prinstererlaan 1 C .,https://www.funda.nl/huur/wassenaar/huis-42183141-groen-van-prinstererlaan-1-c/,Funda,Wassenaar,True,460.0,,7750.0,,,2243 BR,2024-02-28 20:47:00.247628
De Savornin Lohmanlaan 292,https://www.funda.nl/huur/den-haag/appartement-43497564-de-savornin-lohmanlaan-292/,Funda,Den Haag,True,163.0,,2350.0,,,2566 BB,2024-02-28 20:47:00.247628
Hoogstraat 22 B,https://www.funda.nl/huur/weesp/appartement-43495827-hoogstraat-22-b/,Funda,Weesp,True,59.0,,1600.0,,,1381 VT,2024-02-28 20:47:00.247628
Badhuiskade 193,https://www.funda.nl/huur/amsterdam/appartement-43483968-badhuiskade-193/,Funda,Amsterdam,True,131.0,,3800.0,,,1031 KV,2024-02-28 20:47:00.247628
Van Bergenlaan 6 part,https://www.funda.nl/huur/wassenaar/appartement-43488580-van-bergenlaan-6-part/,Funda,Wassenaar,True,240.0,,3900.0,,,2242 PV,2024-02-28 20:47:00.248628
Zeekant 37 F,https://www.funda.nl/huur/den-haag/appartement-43463193-zeekant-37-f/,Funda,Den Haag,True,169.0,,3600.0,,,2586 AB,2024-02-28 20:47:00.735186
Oosterdokskade 115,https://www.funda.nl/huur/amsterdam/appartement-43461566-oosterdokskade-115/,Funda,Amsterdam,True,190.0,,8500.0,,,1011 DL,2024-02-28 20:47:00.735186
Keizersgracht 698 Hs,https://www.funda.nl/huur/amsterdam/appartement-42346814-keizersgracht-698-hs/,Funda,Amsterdam,True,215.0,,6000.0,,,1017 EV,2024-02-28 20:47:00.735186
Palembangstraat 30,https://www.funda.nl/huur/nijmegen/appartement-42328425-palembangstraat-30/,Funda,Nijmegen,True,95.0,,2080.0,,,6524 KX,2024-02-28 20:47:00.735186
Wilbrinkplein 1 D,https://www.funda.nl/huur/lunteren/appartement-42397569-wilbrinkplein-1-d/,Funda,Lunteren,True,62.0,,1500.0,,,6741 DN,2024-02-28 20:47:00.735186
Wilbrinkplein 1 C,https://www.funda.nl/huur/lunteren/appartement-42397567-wilbrinkplein-1-c/,Funda,Lunteren,True,68.0,,1600.0,,,6741 DN,2024-02-28 20:47:00.736185
Wilbrinkplein 1 B,https://www.funda.nl/huur/lunteren/appartement-42397564-wilbrinkplein-1-b/,Funda,Lunteren,True,68.0,,1600.0,,,6741 DN,2024-02-28 20:47:00.736185
Cruquiusdijk 140,https://www.funda.nl/huur/vijfhuizen/appartement-42364355-cruquiusdijk-140/,Funda,Vijfhuizen,True,171.0,,2500.0,,,2141 EV,2024-02-28 20:47:00.737185
Kleine Kerkstraat 1,https://www.funda.nl/koop/culemborg/appartement-42200118-kleine-kerkstraat-1/,Funda,Culemborg,True,132.0,,1575.0,,,4101 CG,2024-02-28 20:47:00.737185
Prinses Irenelaan 2,https://www.funda.nl/huur/maartensdijk/huis-43498824-prinses-irenelaan-2/,Funda,Maartensdijk,True,117.0,,2350.0,,,3738 VK,2024-02-28 20:47:00.737185
Wilhelminapark 31,https://www.funda.nl/huur/oegstgeest/huis-42332744-wilhelminapark-31/,Funda,Oegstgeest,True,218.0,,4200.0,,,2342 AE,2024-02-28 20:47:00.737185
Grote Sloot 336 d,https://www.funda.nl/huur/schagerbrug/appartement-43490979-grote-sloot-336-d/,Funda,Schagerbrug,True,102.0,,1900.0,,,1751 LK,2024-02-28 20:47:00.737185
Herengracht 404 2V,https://www.funda.nl/huur/amsterdam/appartement-43497991-herengracht-404-2v/,Funda,Amsterdam,True,64.0,,2150.0,,,1017 BX,2024-02-28 20:47:00.738187
Maanplein 116 Q,https://www.funda.nl/huur/den-haag/appartement-43464451-maanplein-116-q/,Funda,Den Haag,True,88.0,,1655.0,,,2516 CK,2024-02-28 20:47:00.738187
Maanplein 116 R,https://www.funda.nl/huur/den-haag/appartement-43464459-maanplein-116-r/,Funda,Den Haag,True,94.0,,1766.0,,,2516 CK,2024-02-28 20:47:00.738187
Maanplein 111 B,https://www.funda.nl/huur/den-haag/appartement-43464455-maanplein-111-b/,Funda,Den Haag,True,75.0,,1367.0,,,2516 CK,2024-02-28 20:47:01.510641
Maanplein 119 P,https://www.funda.nl/huur/den-haag/appartement-43464454-maanplein-119-p/,Funda,Den Haag,True,96.0,,1795.0,,,2516 CK,2024-02-28 20:47:01.510641
Maanplein 119,https://www.funda.nl/huur/den-haag/appartement-43464449-maanplein-119/,Funda,Den Haag,True,99.0,,1848.0,,,2516 CK,2024-02-28 20:47:01.510641
Maanplein 111 G,https://www.funda.nl/huur/den-haag/appartement-43464448-maanplein-111-g/,Funda,Den Haag,True,78.0,,1462.0,,,2516 CK,2024-02-28 20:47:01.511641
Maanplein 111 L,https://www.funda.nl/huur/den-haag/appartement-43464432-maanplein-111-l/,Funda,Den Haag,True,87.0,,1549.0,,,2516 CK,2024-02-28 20:47:01.511641
Maanplein 119 G,https://www.funda.nl/huur/den-haag/appartement-43464431-maanplein-119-g/,Funda,Den Haag,True,96.0,,1788.0,,,2516 CK,2024-02-28 20:47:01.511641
Maanplein 119 M,https://www.funda.nl/huur/den-haag/appartement-43464430-maanplein-119-m/,Funda,Den Haag,True,120.0,,2138.0,,,2516 CK,2024-02-28 20:47:01.511641
Maanplein 111 T,https://www.funda.nl/huur/den-haag/appartement-43464437-maanplein-111-t/,Funda,Den Haag,True,87.0,,1549.0,,,2516 CK,2024-02-28 20:47:01.512640
